ANY_ACCES;CODI_EXPEDIENT;CODI_UPC;CURS;QUAD;SUPERA;NOTA_NUM_DEF;GRUP_CLASSE;SEXE;NOTA_ACCES
2012-01-01;260592;240012;2012;1;S;5;80.0;H;10.75
2012-01-01;260592;240013;2012;1;S;7.1;80.0;H;10.75
2012-01-01;260592;240014;2012;1;S;5.4;80.0;H;10.75
2012-01-01;260592;240015;2012;1;S;9;81.0;H;10.75
2012-01-01;260592;240021;2012;2;N;3.3;20.0;H;10.75
2012-01-01;260592;240021;2013;1;S;7.7;20.0;H;10.75
2012-01-01;260592;240022;2012;2;N;4;20.0;H;10.75
2012-01-01;260592;240022;2013;1;S;5.7;20.0;H;10.75
2012-01-01;260592;240023;2012;2;N;3.5;20.0;H;10.75
2012-01-01;260592;240023;2013;1;S;5;20.0;H;10.75
2012-01-01;260592;240024;2012;2;S;6.6;20.0;H;10.75
2012-01-01;260592;240025;2012;2;N;3.6;22.0;H;10.75
2012-01-01;260592;240025;2013;1;S;9;22.0;H;10.75
2012-01-01;260600;240011;2012;1;S;6.1;70.0;H;11.31
2012-01-01;260600;240012;2012;1;S;5.2;70.0;H;11.31
2012-01-01;260600;240013;2012;1;S;6.2;70.0;H;11.31
2012-01-01;260600;240014;2012;1;S;7.1;70.0;H;11.31
2012-01-01;260600;240015;2012;1;S;7;72.0;H;11.31
2012-01-01;260600;240021;2012;2;S;5.3;40.0;H;11.31
2012-01-01;260600;240022;2012;2;S;5.1;40.0;H;11.31
2012-01-01;260600;240023;2012;2;S;5;40.0;H;11.31
2012-01-01;260600;240024;2012;2;S;6.4;40.0;H;11.31
2012-01-01;260600;240025;2012;2;S;6.7;42.0;H;11.31
2012-01-01;260656;240011;2012;1;S;5.4;50.0;H;11.23
2012-01-01;260656;240012;2012;1;S;5.5;50.0;H;11.23
2012-01-01;260656;240013;2012;1;S;6;50.0;H;11.23
2012-01-01;260656;240014;2012;1;S;5.5;50.0;H;11.23
2012-01-01;260656;240015;2012;1;S;5.3;52.0;H;11.23
2012-01-01;260656;240021;2012;2;S;5.4;20.0;H;11.23
2012-01-01;260656;240022;2012;2;S;5;20.0;H;11.23
2012-01-01;260656;240023;2012;2;S;5;20.0;H;11.23
2012-01-01;260656;240024;2012;2;S;7.9;20.0;H;11.23
2012-01-01;260656;240025;2012;2;S;6.6;22.0;H;11.23
2012-01-01;260660;240011;2012;1;S;6.4;80.0;H;10.69
2012-01-01;260660;240012;2012;1;N;4;80.0;H;10.69
2012-01-01;260660;240012;2013;1;S;7.8;100.0;H;10.69
2012-01-01;260660;240013;2012;1;S;5;80.0;H;10.69
2012-01-01;260660;240014;2012;1;S;6.5;80.0;H;10.69
2012-01-01;260660;240015;2012;1;S;6.1;81.0;H;10.69
2012-01-01;260660;240021;2012;2;S;6.2;60.0;H;10.69
2012-01-01;260660;240022;2012;2;N;4.2;60.0;H;10.69
2012-01-01;260660;240022;2013;1;S;5;30.0;H;10.69
2012-01-01;260660;240023;2012;2;S;8.2;60.0;H;10.69
2012-01-01;260660;240024;2012;2;S;8;60.0;H;10.69
2012-01-01;260660;240025;2012;2;S;7.4;61.0;H;10.69
2012-01-01;260661;240011;2012;1;S;5.4;40.0;H;12.168
2012-01-01;260661;240012;2012;1;N;3.8;40.0;H;12.168
2012-01-01;260661;240012;2012;2;S;6.5;20.0;H;12.168
2012-01-01;260661;240013;2012;1;N;4;40.0;H;12.168
2012-01-01;260661;240013;2012;2;S;5.2;10.0;H;12.168
2012-01-01;260661;240014;2012;1;S;6.1;40.0;H;12.168
2012-01-01;260661;240015;2012;1;S;7.3;42.0;H;12.168
2012-01-01;260661;240021;2012;2;S;5.6;70.0;H;12.168
2012-01-01;260661;240022;2012;2;S;5;70.0;H;12.168
2012-01-01;260661;240023;2012;2;S;5;70.0;H;12.168
2012-01-01;260661;240024;2012;2;S;5.9;70.0;H;12.168
2012-01-01;260661;240025;2012;2;S;5.4;71.0;H;12.168
2012-01-01;260663;240011;2012;1;N;4;20.0;H;10.932
2012-01-01;260663;240011;2012;2;S;6.9;20.0;H;10.932
2012-01-01;260663;240012;2012;1;N;4;20.0;H;10.932
2012-01-01;260663;240012;2012;2;S;9;20.0;H;10.932
2012-01-01;260663;240013;2012;1;N;4.3;20.0;H;10.932
2012-01-01;260663;240013;2012;2;S;5.2;20.0;H;10.932
2012-01-01;260663;240014;2012;1;S;5;20.0;H;10.932
2012-01-01;260663;240015;2012;1;S;7.7;21.0;H;10.932
2012-01-01;260663;240021;2012;2;N;4.9;80.0;H;10.932
2012-01-01;260663;240021;2013;2;S;5;70.0;H;10.932
2012-01-01;260663;240022;2012;2;N;3.3;80.0;H;10.932
2012-01-01;260663;240022;2013;1;S;5.6;10.0;H;10.932
2012-01-01;260663;240023;2013;1;N;1.9;10.0;H;10.932
2012-01-01;260663;240023;2013;2;S;5;80.0;H;10.932
2012-01-01;260663;240024;2013;1;S;5.9;10.0;H;10.932
2012-01-01;260663;240025;2012;2;S;5.7;81.0;H;10.932
2012-01-01;260664;240011;2012;1;N;3.5;90.0;H;10.502
2012-01-01;260664;240011;2012;2;S;5.2;20.0;H;10.502
2012-01-01;260664;240012;2012;1;S;5.1;90.0;H;10.502
2012-01-01;260664;240013;2012;1;N;3.7;90.0;H;10.502
2012-01-01;260664;240013;2012;2;N;4;20.0;H;10.502
2012-01-01;260664;240013;2013;1;S;6.9;40.0;H;10.502
2012-01-01;260664;240014;2012;1;N;4.5;90.0;H;10.502
2012-01-01;260664;240014;2012;2;S;5.4;20.0;H;10.502
2012-01-01;260664;240015;2012;1;S;5;91.0;H;10.502
2012-01-01;260664;240021;2012;2;S;5.5;80.0;H;10.502
2012-01-01;260664;240022;2012;2;N;4.7;80.0;H;10.502
2012-01-01;260664;240022;2013;1;S;5.1;30.0;H;10.502
2012-01-01;260664;240023;2012;2;S;6.2;70.0;H;10.502
2012-01-01;260664;240024;2013;1;S;5;10.0;H;10.502
2012-01-01;260664;240025;2013;1;S;5;12.0;H;10.502
2012-01-01;260666;240011;2012;1;S;7.9;70.0;H;12.226
2012-01-01;260666;240012;2012;1;S;7.1;70.0;H;12.226
2012-01-01;260666;240013;2012;1;S;7.4;70.0;H;12.226
2012-01-01;260666;240014;2012;1;S;7.3;70.0;H;12.226
2012-01-01;260666;240015;2012;1;S;9;72.0;H;12.226
2012-01-01;260666;240021;2012;2;S;8.7;40.0;H;12.226
2012-01-01;260666;240022;2012;2;S;8;40.0;H;12.226
2012-01-01;260666;240023;2012;2;S;7.2;40.0;H;12.226
2012-01-01;260666;240024;2012;2;S;8.1;40.0;H;12.226
2012-01-01;260666;240025;2012;2;S;5.9;41.0;H;12.226
2012-01-01;260673;240011;2012;1;N;3;70.0;H;11.282
2012-01-01;260673;240011;2012;2;S;6.5;10.0;H;11.282
2012-01-01;260673;240012;2012;1;N;2.5;70.0;H;11.282
2012-01-01;260673;240012;2012;2;S;5;10.0;H;11.282
2012-01-01;260673;240013;2012;1;N;3.9;70.0;H;11.282
2012-01-01;260673;240013;2012;2;S;5;10.0;H;11.282
2012-01-01;260673;240014;2012;1;N;4.3;70.0;H;11.282
2012-01-01;260673;240014;2012;2;S;7.3;10.0;H;11.282
2012-01-01;260673;240015;2012;1;N;1.9;72.0;H;11.282
2012-01-01;260673;240015;2012;2;S;6.5;12.0;H;11.282
2012-01-01;260673;240021;2013;1;S;5.3;10.0;H;11.282
2012-01-01;260673;240022;2013;1;S;5.4;10.0;H;11.282
2012-01-01;260673;240023;2013;1;N;3.1;10.0;H;11.282
2012-01-01;260673;240023;2013;2;S;5.2;70.0;H;11.282
2012-01-01;260673;240024;2013;1;S;5.4;10.0;H;11.282
2012-01-01;260673;240025;2012;2;S;5.1;71.0;H;11.282
2012-01-01;260689;240011;2012;1;S;7.7;70.0;H;11.264
2012-01-01;260689;240012;2012;1;S;5;70.0;H;11.264
2012-01-01;260689;240013;2012;1;S;5.7;70.0;H;11.264
2012-01-01;260689;240014;2012;1;S;7;70.0;H;11.264
2012-01-01;260689;240015;2012;1;S;9.3;71.0;H;11.264
2012-01-01;260689;240021;2012;2;S;6.9;40.0;H;11.264
2012-01-01;260689;240022;2012;2;S;5;40.0;H;11.264
2012-01-01;260689;240023;2012;2;S;5.8;40.0;H;11.264
2012-01-01;260689;240024;2012;2;S;6.3;40.0;H;11.264
2012-01-01;260689;240025;2012;2;S;5.8;41.0;H;11.264
2012-01-01;260697;240011;2012;1;S;6.3;70.0;H;11.402
2012-01-01;260697;240012;2012;1;S;7.3;70.0;H;11.402
2012-01-01;260697;240013;2012;1;N;4.2;70.0;H;11.402
2012-01-01;260697;240014;2012;1;S;5.6;70.0;H;11.402
2012-01-01;260697;240015;2012;1;S;6.5;71.0;H;11.402
2012-01-01;260697;240021;2012;2;N;0;50.0;H;11.402
2012-01-01;260697;240022;2012;2;N;0;50.0;H;11.402
2012-01-01;260697;240023;2012;2;N;0;50.0;H;11.402
2012-01-01;260697;240024;2012;2;N;0.7;50.0;H;11.402
2012-01-01;260697;240025;2012;2;N;0.2;51.0;H;11.402
2012-01-01;260698;240011;2012;1;N;2;70.0;H;11.406
2012-01-01;260698;240011;2012;2;S;6;20.0;H;11.406
2012-01-01;260698;240012;2012;1;S;5;70.0;H;11.406
2012-01-01;260698;240013;2012;1;N;4;70.0;H;11.406
2012-01-01;260698;240013;2012;2;S;6.2;20.0;H;11.406
2012-01-01;260698;240014;2012;1;N;4.4;70.0;H;11.406
2012-01-01;260698;240014;2012;2;S;7.1;40.0;H;11.406
2012-01-01;260698;240015;2012;1;N;0.4;72.0;H;11.406
2012-01-01;260698;240015;2012;2;S;7;22.0;H;11.406
2012-01-01;260698;240021;2013;1;S;5.4;30.0;H;11.406
2012-01-01;260698;240022;2013;1;S;6.9;10.0;H;11.406
2012-01-01;260698;240023;2013;1;N;3.1;10.0;H;11.406
2012-01-01;260698;240023;2013;2;S;6.3;30.0;H;11.406
2012-01-01;260698;240024;2013;1;S;6.8;10.0;H;11.406
2012-01-01;260698;240025;2013;1;N;3.5;12.0;H;11.406
2012-01-01;260698;240025;2013;2;S;8.3;82.0;H;11.406
2012-01-01;260699;240011;2012;1;N;4;50.0;H;10.802
2012-01-01;260699;240011;2012;2;S;6.2;20.0;H;10.802
2012-01-01;260699;240012;2012;1;N;2.7;50.0;H;10.802
2012-01-01;260699;240012;2012;2;S;5;20.0;H;10.802
2012-01-01;260699;240013;2012;1;N;1.2;50.0;H;10.802
2012-01-01;260699;240013;2012;2;S;5;20.0;H;10.802
2012-01-01;260699;240014;2012;1;N;4.1;50.0;H;10.802
2012-01-01;260699;240014;2012;2;S;7.2;20.0;H;10.802
2012-01-01;260699;240015;2012;1;N;0;52.0;H;10.802
2012-01-01;260699;240015;2012;2;N;4.3;21.0;H;10.802
2012-01-01;260699;240015;2013;2;S;6.2;31.0;H;10.802
2012-01-01;260699;240021;2013;1;S;5.7;30.0;H;10.802
2012-01-01;260699;240022;2012;2;N;2.6;60.0;H;10.802
2012-01-01;260699;240022;2013;1;N;4.6;30.0;H;10.802
2012-01-01;260699;240022;2013;2;S;5;70.0;H;10.802
2012-01-01;260699;240023;2013;1;S;6.6;30.0;H;10.802
2012-01-01;260699;240024;2013;1;S;7.7;10.0;H;10.802
2012-01-01;260699;240025;2013;1;N;0.7;31.0;H;10.802
2012-01-01;260699;240025;2013;2;S;6;62.0;H;10.802
2012-01-01;260700;240011;2012;1;S;7.6;50.0;H;11.258
2012-01-01;260700;240012;2012;1;S;5.8;50.0;H;11.258
2012-01-01;260700;240013;2012;1;S;5.7;50.0;H;11.258
2012-01-01;260700;240014;2012;1;S;6.7;50.0;H;11.258
2012-01-01;260700;240015;2012;1;S;6.2;52.0;H;11.258
2012-01-01;260700;240021;2012;2;S;5;50.0;H;11.258
2012-01-01;260700;240022;2012;2;S;5.8;50.0;H;11.258
2012-01-01;260700;240023;2012;2;S;5.4;50.0;H;11.258
2012-01-01;260700;240024;2012;2;S;5;50.0;H;11.258
2012-01-01;260700;240025;2012;2;S;5;51.0;H;11.258
2012-01-01;260710;240011;2012;1;S;9;20.0;H;12.124
2012-01-01;260710;240012;2012;1;S;7.2;20.0;H;12.124
2012-01-01;260710;240013;2012;1;S;7.5;20.0;H;12.124
2012-01-01;260710;240014;2012;1;N;4.6;20.0;H;12.124
2012-01-01;260710;240014;2012;2;S;8.1;40.0;H;12.124
2012-01-01;260710;240015;2012;1;S;5.6;22.0;H;12.124
2012-01-01;260710;240021;2012;2;S;5.7;20.0;H;12.124
2012-01-01;260710;240022;2012;2;S;5.6;20.0;H;12.124
2012-01-01;260710;240023;2012;2;S;7.4;20.0;H;12.124
2012-01-01;260710;240024;2012;2;S;7.2;20.0;H;12.124
2012-01-01;260710;240025;2012;2;S;6.6;21.0;H;12.124
2012-01-01;260721;240011;2012;1;S;8.4;10.0;H;12.532
2012-01-01;260721;240012;2012;1;S;8.4;10.0;H;12.532
2012-01-01;260721;240013;2012;1;S;8.5;10.0;H;12.532
2012-01-01;260721;240014;2012;1;S;8.1;10.0;H;12.532
2012-01-01;260721;240015;2012;1;S;9.4;12.0;H;12.532
2012-01-01;260721;240021;2012;2;S;7.8;10.0;H;12.532
2012-01-01;260721;240022;2012;2;S;6.6;10.0;H;12.532
2012-01-01;260721;240023;2012;2;S;6.8;10.0;H;12.532
2012-01-01;260721;240024;2012;2;S;6.8;10.0;H;12.532
2012-01-01;260721;240025;2012;2;S;7;11.0;H;12.532
2012-01-01;260731;240011;2012;1;S;5;60.0;H;11.302
2012-01-01;260731;240012;2012;1;N;3.9;60.0;H;11.302
2012-01-01;260731;240012;2012;2;S;5.2;20.0;H;11.302
2012-01-01;260731;240013;2012;1;S;5;60.0;H;11.302
2012-01-01;260731;240014;2012;1;S;5;60.0;H;11.302
2012-01-01;260731;240015;2012;1;S;5.3;62.0;H;11.302
2012-01-01;260731;240021;2012;2;N;3.6;70.0;H;11.302
2012-01-01;260731;240022;2012;2;N;2.8;70.0;H;11.302
2012-01-01;260731;240023;2012;2;N;4.3;70.0;H;11.302
2012-01-01;260731;240024;2012;2;N;4.3;70.0;H;11.302
2012-01-01;260731;240025;2012;2;N;4.6;71.0;H;11.302
2012-01-01;260755;240011;2012;1;S;5;80.0;D;11.01
2012-01-01;260755;240012;2012;1;S;5;80.0;D;11.01
2012-01-01;260755;240013;2012;1;S;5.4;80.0;D;11.01
2012-01-01;260755;240014;2012;1;N;4.2;80.0;D;11.01
2012-01-01;260755;240014;2012;2;S;7.3;20.0;D;11.01
2012-01-01;260755;240015;2012;1;N;2.7;81.0;D;11.01
2012-01-01;260755;240015;2012;2;S;7.8;21.0;D;11.01
2012-01-01;260755;240021;2012;2;N;3;60.0;D;11.01
2012-01-01;260755;240021;2013;1;S;7.2;20.0;D;11.01
2012-01-01;260755;240022;2012;2;N;3.1;60.0;D;11.01
2012-01-01;260755;240022;2013;1;S;6.1;20.0;D;11.01
2012-01-01;260755;240023;2012;2;S;5;60.0;D;11.01
2012-01-01;260755;240024;2012;2;N;4.4;60.0;D;11.01
2012-01-01;260755;240024;2013;1;S;6.6;20.0;D;11.01
2012-01-01;260755;240025;2012;2;S;5.8;61.0;D;11.01
2012-01-01;260767;240011;2012;1;N;4.5;50.0;H;11.03
2012-01-01;260767;240011;2012;2;S;5.8;20.0;H;11.03
2012-01-01;260767;240012;2012;1;N;4.2;50.0;H;11.03
2012-01-01;260767;240012;2012;2;S;7;20.0;H;11.03
2012-01-01;260767;240013;2012;1;S;6;50.0;H;11.03
2012-01-01;260767;240014;2012;1;S;8.4;50.0;H;11.03
2012-01-01;260767;240015;2012;1;S;5.7;52.0;H;11.03
2012-01-01;260767;240021;2012;2;N;4.1;70.0;H;11.03
2012-01-01;260767;240021;2013;1;S;5.5;10.0;H;11.03
2012-01-01;260767;240022;2012;2;N;4.7;70.0;H;11.03
2012-01-01;260767;240022;2013;1;S;6.1;10.0;H;11.03
2012-01-01;260767;240023;2012;2;S;5;70.0;H;11.03
2012-01-01;260767;240024;2012;2;N;4.7;70.0;H;11.03
2012-01-01;260767;240024;2013;1;S;7.2;10.0;H;11.03
2012-01-01;260767;240025;2012;2;S;7.3;71.0;H;11.03
2012-01-01;260770;240011;2012;1;N;4.3;100.0;H;10.712
2012-01-01;260770;240011;2012;2;S;6.5;20.0;H;10.712
2012-01-01;260770;240012;2012;1;N;4;100.0;H;10.712
2012-01-01;260770;240012;2012;2;S;6.7;20.0;H;10.712
2012-01-01;260770;240013;2012;1;N;3.7;100.0;H;10.712
2012-01-01;260770;240013;2012;2;S;5.3;20.0;H;10.712
2012-01-01;260770;240014;2012;1;S;5.4;100.0;H;10.712
2012-01-01;260770;240015;2012;1;N;1.4;102.0;H;10.712
2012-01-01;260770;240015;2012;2;S;6.8;21.0;H;10.712
2012-01-01;260770;240021;2013;1;S;7.1;20.0;H;10.712
2012-01-01;260770;240022;2013;1;S;5.6;20.0;H;10.712
2012-01-01;260770;240023;2012;2;S;7.4;60.0;H;10.712
2012-01-01;260770;240024;2012;2;S;6.4;70.0;H;10.712
2012-01-01;260770;240025;2013;1;S;6.3;22.0;H;10.712
2012-01-01;260804;240011;2012;1;S;5.7;20.0;H;11.734
2012-01-01;260804;240012;2012;1;S;6.1;20.0;H;11.734
2012-01-01;260804;240013;2012;1;S;7.8;20.0;H;11.734
2012-01-01;260804;240014;2012;1;S;5;20.0;H;11.734
2012-01-01;260804;240015;2012;1;N;0.8;23.0;H;11.734
2012-01-01;260804;240015;2012;2;S;5.5;11.0;H;11.734
2012-01-01;260804;240021;2012;2;S;5;60.0;H;11.734
2012-01-01;260804;240022;2012;2;N;3.2;60.0;H;11.734
2012-01-01;260804;240022;2013;1;S;6.1;30.0;H;11.734
2012-01-01;260804;240023;2012;2;N;3.7;60.0;H;11.734
2012-01-01;260804;240023;2013;1;S;5.9;30.0;H;11.734
2012-01-01;260804;240024;2012;2;N;2.8;60.0;H;11.734
2012-01-01;260804;240024;2013;1;S;6.9;20.0;H;11.734
2012-01-01;260804;240025;2012;2;N;1.3;61.0;H;11.734
2012-01-01;260804;240025;2013;1;S;5;12.0;H;11.734
2012-01-01;260807;240011;2012;1;S;8;20.0;H;11.74
2012-01-01;260807;240012;2012;1;S;6.7;20.0;H;11.74
2012-01-01;260807;240013;2012;1;S;6.4;20.0;H;11.74
2012-01-01;260807;240014;2012;1;S;7.5;20.0;H;11.74
2012-01-01;260807;240015;2012;1;S;5.8;21.0;H;11.74
2012-01-01;260807;240021;2012;2;S;6.6;40.0;H;11.74
2012-01-01;260807;240022;2012;2;S;6.3;40.0;H;11.74
2012-01-01;260807;240023;2012;2;S;7.4;40.0;H;11.74
2012-01-01;260807;240024;2012;2;S;6.4;40.0;H;11.74
2012-01-01;260807;240025;2012;2;S;6.8;42.0;H;11.74
2012-01-01;260836;240011;2012;1;S;6.5;40.0;H;12.54
2012-01-01;260836;240012;2012;1;S;5.3;40.0;H;12.54
2012-01-01;260836;240013;2012;1;S;5.3;40.0;H;12.54
2012-01-01;260836;240014;2012;1;S;7.1;40.0;H;12.54
2012-01-01;260836;240015;2012;1;S;6.4;41.0;H;12.54
2012-01-01;260836;240021;2012;2;S;6;40.0;H;12.54
2012-01-01;260836;240022;2012;2;S;5;40.0;H;12.54
2012-01-01;260836;240023;2012;2;S;8.5;40.0;H;12.54
2012-01-01;260836;240024;2012;2;S;8.6;40.0;H;12.54
2012-01-01;260836;240025;2012;2;S;7.9;42.0;H;12.54
2012-01-01;260861;240011;2012;1;N;3.7;70.0;H;11.366
2012-01-01;260861;240011;2012;2;S;6.6;20.0;H;11.366
2012-01-01;260861;240012;2012;1;S;5;70.0;H;11.366
2012-01-01;260861;240013;2012;1;S;5;70.0;H;11.366
2012-01-01;260861;240014;2012;1;S;6.4;70.0;H;11.366
2012-01-01;260861;240015;2012;1;S;5;71.0;H;11.366
2012-01-01;260861;240021;2012;2;N;4.4;60.0;H;11.366
2012-01-01;260861;240021;2013;1;S;5.2;30.0;H;11.366
2012-01-01;260861;240022;2012;2;N;3.7;60.0;H;11.366
2012-01-01;260861;240022;2013;1;S;6.7;30.0;H;11.366
2012-01-01;260861;240023;2012;2;N;0.6;60.0;H;11.366
2012-01-01;260861;240023;2013;1;S;5;30.0;H;11.366
2012-01-01;260861;240024;2012;2;N;4.4;60.0;H;11.366
2012-01-01;260861;240024;2013;1;S;6.6;20.0;H;11.366
2012-01-01;260861;240025;2012;2;N;3.4;61.0;H;11.366
2012-01-01;260861;240025;2013;1;S;7.8;32.0;H;11.366
2012-01-01;260864;240011;2012;1;N;4.3;70.0;H;11.294
2012-01-01;260864;240011;2012;2;S;6.4;20.0;H;11.294
2012-01-01;260864;240012;2012;1;N;3.3;70.0;H;11.294
2012-01-01;260864;240012;2012;2;S;5.2;20.0;H;11.294
2012-01-01;260864;240013;2012;1;S;5;70.0;H;11.294
2012-01-01;260864;240014;2012;1;N;2.1;70.0;H;11.294
2012-01-01;260864;240014;2012;2;S;5;20.0;H;11.294
2012-01-01;260864;240015;2012;1;N;1.6;71.0;H;11.294
2012-01-01;260864;240015;2012;2;S;7.6;22.0;H;11.294
2012-01-01;260864;240021;2013;1;S;5;10.0;H;11.294
2012-01-01;260864;240022;2013;1;S;6;10.0;H;11.294
2012-01-01;260864;240023;2013;1;S;5;10.0;H;11.294
2012-01-01;260864;240024;2013;1;S;5.1;10.0;H;11.294
2012-01-01;260864;240025;2012;2;S;6.1;42.0;H;11.294
2012-01-01;260893;240011;2012;1;S;6.4;80.0;H;10.668
2012-01-01;260893;240012;2012;1;S;5;80.0;H;10.668
2012-01-01;260893;240013;2012;1;N;3.3;80.0;H;10.668
2012-01-01;260893;240013;2012;2;S;6.2;20.0;H;10.668
2012-01-01;260893;240014;2012;1;S;5.1;80.0;H;10.668
2012-01-01;260893;240015;2012;1;S;7.4;82.0;H;10.668
2012-01-01;260893;240021;2012;2;S;5.2;60.0;H;10.668
2012-01-01;260893;240022;2012;2;S;5.2;60.0;H;10.668
2012-01-01;260893;240023;2012;2;N;3.9;60.0;H;10.668
2012-01-01;260893;240024;2012;2;S;5.1;60.0;H;10.668
2012-01-01;260893;240025;2012;2;N;3.1;62.0;H;10.668
2012-01-01;260930;240011;2012;1;N;2.1;70.0;H;11.542
2012-01-01;260930;240011;2012;2;S;6.9;10.0;H;11.542
2012-01-01;260930;240012;2012;1;N;3.7;70.0;H;11.542
2012-01-01;260930;240012;2012;2;S;5.3;10.0;H;11.542
2012-01-01;260930;240013;2012;1;N;3.6;70.0;H;11.542
2012-01-01;260930;240013;2012;2;S;5.6;10.0;H;11.542
2012-01-01;260930;240014;2012;1;N;2.1;70.0;H;11.542
2012-01-01;260930;240014;2012;2;S;6.4;10.0;H;11.542
2012-01-01;260930;240015;2012;1;S;5.9;71.0;H;11.542
2012-01-01;260930;240021;2013;1;S;5.9;30.0;H;11.542
2012-01-01;260930;240022;2013;1;S;6.8;30.0;H;11.542
2012-01-01;260930;240023;2013;1;S;5;30.0;H;11.542
2012-01-01;260930;240024;2013;1;S;5.9;20.0;H;11.542
2012-01-01;260930;240025;2012;2;N;4;81.0;H;11.542
2012-01-01;260930;240025;2013;1;S;7.7;31.0;H;11.542
2012-01-01;260932;240011;2012;1;S;7.9;60.0;H;12.4
2012-01-01;260932;240012;2012;1;S;5.3;60.0;H;12.4
2012-01-01;260932;240013;2012;1;S;5.8;60.0;H;12.4
2012-01-01;260932;240014;2012;1;S;7.3;60.0;H;12.4
2012-01-01;260932;240015;2012;1;S;6.3;63.0;H;12.4
2012-01-01;260932;240021;2012;2;S;6.2;20.0;H;12.4
2012-01-01;260932;240022;2012;2;N;2.9;20.0;H;12.4
2012-01-01;260932;240022;2013;1;S;7.4;10.0;H;12.4
2012-01-01;260932;240023;2012;2;S;5;20.0;H;12.4
2012-01-01;260932;240024;2012;2;S;6.5;20.0;H;12.4
2012-01-01;260932;240025;2012;2;S;5.5;22.0;H;12.4
2012-01-01;260950;240011;2012;1;S;7.8;50.0;H;10.876
2012-01-01;260950;240012;2012;1;S;6;50.0;H;10.876
2012-01-01;260950;240013;2012;1;S;6.5;50.0;H;10.876
2012-01-01;260950;240014;2012;1;S;7.5;50.0;H;10.876
2012-01-01;260950;240015;2012;1;S;7.5;52.0;H;10.876
2012-01-01;260950;240021;2012;2;S;7.1;20.0;H;10.876
2012-01-01;260950;240022;2012;2;S;5.8;20.0;H;10.876
2012-01-01;260950;240023;2012;2;S;8.4;20.0;H;10.876
2012-01-01;260950;240024;2012;2;S;6.3;20.0;H;10.876
2012-01-01;260950;240025;2012;2;S;5.5;22.0;H;10.876
2012-01-01;260971;240011;2012;1;S;6.5;60.0;H;11.564
2012-01-01;260971;240012;2012;1;N;4.2;60.0;H;11.564
2012-01-01;260971;240012;2013;1;S;5.5;70.0;H;11.564
2012-01-01;260971;240013;2012;1;S;5.2;60.0;H;11.564
2012-01-01;260971;240014;2012;1;S;5.1;60.0;H;11.564
2012-01-01;260971;240015;2012;1;S;5;61.0;H;11.564
2012-01-01;260971;240021;2012;2;N;3.3;60.0;H;11.564
2012-01-01;260971;240021;2013;1;S;5.2;20.0;H;11.564
2012-01-01;260971;240022;2012;2;S;5;30.0;H;11.564
2012-01-01;260971;240023;2012;2;S;7.3;70.0;H;11.564
2012-01-01;260971;240024;2012;2;S;8.1;70.0;H;11.564
2012-01-01;260971;240025;2012;2;S;5;32.0;H;11.564
2012-01-01;260988;240011;2012;1;S;5.5;20.0;H;12.4
2012-01-01;260988;240012;2012;1;S;5;20.0;H;12.4
2012-01-01;260988;240013;2012;1;S;6.1;20.0;H;12.4
2012-01-01;260988;240014;2012;1;N;4.3;20.0;H;12.4
2012-01-01;260988;240014;2013;1;S;6.8;10.0;H;12.4
2012-01-01;260988;240015;2012;1;S;6.6;21.0;H;12.4
2012-01-01;260988;240021;2012;2;S;5.6;60.0;H;12.4
2012-01-01;260988;240022;2012;2;N;4.6;60.0;H;12.4
2012-01-01;260988;240022;2013;1;S;5;30.0;H;12.4
2012-01-01;260988;240023;2012;2;N;1.4;60.0;H;12.4
2012-01-01;260988;240023;2013;1;S;5;10.0;H;12.4
2012-01-01;260988;240024;2012;2;N;4.6;60.0;H;12.4
2012-01-01;260988;240024;2013;1;S;5.6;10.0;H;12.4
2012-01-01;260988;240025;2012;2;S;6.8;61.0;H;12.4
2012-01-01;261004;240011;2012;1;S;5;60.0;H;10.94
2012-01-01;261004;240012;2012;1;S;5;60.0;H;10.94
2012-01-01;261004;240013;2012;1;N;4.7;60.0;H;10.94
2012-01-01;261004;240013;2013;1;S;5;50.0;H;10.94
2012-01-01;261004;240014;2012;1;S;6.4;60.0;H;10.94
2012-01-01;261004;240015;2012;1;N;3.3;63.0;H;10.94
2012-01-01;261004;240015;2012;2;S;7.5;22.0;H;10.94
2012-01-01;261004;240021;2012;2;S;5;70.0;H;10.94
2012-01-01;261004;240022;2012;2;N;4.4;70.0;H;10.94
2012-01-01;261004;240022;2013;1;S;6.5;10.0;H;10.94
2012-01-01;261004;240023;2012;2;N;4;70.0;H;10.94
2012-01-01;261004;240023;2013;1;S;5.9;10.0;H;10.94
2012-01-01;261004;240024;2012;2;S;8;70.0;H;10.94
2012-01-01;261004;240025;2012;2;S;6.1;41.0;H;10.94
2012-01-01;261010;240011;2012;1;S;5;40.0;H;10.82
2012-01-01;261010;240012;2012;1;N;3.7;40.0;H;10.82
2012-01-01;261010;240012;2012;2;S;6.1;10.0;H;10.82
2012-01-01;261010;240013;2012;1;S;5;40.0;H;10.82
2012-01-01;261010;240014;2012;1;N;4;40.0;H;10.82
2012-01-01;261010;240014;2012;2;S;7.1;10.0;H;10.82
2012-01-01;261010;240015;2012;1;N;4.1;41.0;H;10.82
2012-01-01;261010;240015;2013;2;S;5.4;13.0;H;10.82
